,instrument_token,last_price,last_traded_quantity,average_traded_price,volume_traded,total_buy_quantity,total_sell_quantity,ohlc,change,last_trade_time,oi,exchange_timestamp
3378,226720773,2571.55,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2571.55}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:06
3379,11382274,0.0,0,0.0,0,0,0,"{'open': 5.0, 'high': 8.0, 'low': 0.05, 'close': 1511.3}",-100.0,2023-10-19 15:29:58,0,2024-08-16 17:24:33
3380,16436738,954.2,0,0.0,0,0,0,"{'open': 1150.0, 'high': 1363.15, 'low': 919.65, 'close': 1404.8}",-32.075740318906604,2024-08-16 15:29:49,169530,2024-08-16 17:24:23
3381,14379778,0.0,0,0.0,0,0,0,"{'open': 80.15, 'high': 96.85, 'low': 41.1, 'close': 961.35}",-100.0,2024-07-25 15:15:00,0,2024-08-16 17:24:49
3382,9819138,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1675.7}",-100.0,2024-04-10 15:21:09,0,2024-08-16 17:24:31
3383,19137794,1558.4,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1558.4}",0.0,2024-08-06 10:39:11,900,2024-08-16 17:25:00
3384,18340098,634.4,0,0.0,0,0,0,"{'open': 634.4, 'high': 634.4, 'low': 634.4, 'close': 634.4}",0.0,2024-08-16 09:19:06,3050,2024-08-16 17:24:44
3385,15156738,0.45,0,0.0,0,0,0,"{'open': 0.85, 'high': 1.0, 'low': 0.45, 'close': 0.85}",-47.05882352941177,2024-08-16 15:29:58,158675,2024-08-16 17:24:29
3386,222176261,267.95,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 267.95}",0.0,2023-11-23 00:00:00,0,2024-08-16 18:58:10
3387,221603845,3734.05,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3734.05}",0.0,2023-11-16 00:00:00,0,2024-08-16 18:58:11
3388,215758341,1107.5,0,0.0,0,0,0,"{'open': 0.0, 'high': 2103.35, 'low': 1920.0, 'close': 1107.5}",0.0,2024-02-15 00:00:00,120,2024-08-16 18:58:12
3389,14976002,3.4,0,0.0,0,0,0,"{'open': 4.9, 'high': 6.45, 'low': 3.2, 'close': 5.45}",-37.61467889908257,2024-08-16 15:29:59,2016870,2024-08-16 17:24:12
3390,14989826,1.5,0,0.0,0,0,0,"{'open': 2.95, 'high': 3.0, 'low': 1.4, 'close': 3.5}",-57.142857142857146,2024-08-16 15:29:32,8235,2024-08-16 17:24:12
3391,11189506,0.0,0,0.0,0,0,0,"{'open': 15.55, 'high': 54.8, 'low': 0.05, 'close': 253.6}",-100.0,2024-08-05 15:29:50,0,2024-08-16 17:24:35
3392,283280133,5766.7,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 5766.7}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:13
3393,215777029,330.05,0,0.0,0,0,0,"{'open': 830.0, 'high': 997.55, 'low': 330.05, 'close': 1535.95}",-78.51167030176764,2024-08-16 15:26:33,50,2024-08-16 18:58:16
3394,14781954,0.2,0,0.0,0,0,0,"{'open': 0.4, 'high': 0.6, 'low': 0.15, 'close': 0.45}",-55.55555555555556,2024-08-16 15:29:58,83800,2024-08-16 17:24:42
3395,18192386,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2347.25}",-100.0,2023-12-28 14:59:08,0,2024-08-16 17:24:43
3396,18205698,0.0,0,0.0,0,0,0,"{'open': 0.05, 'high': 0.05, 'low': 0.05, 'close': 28.1}",-100.0,2024-04-25 13:32:06,0,2024-08-16 17:24:43
3397,281744389,827.15,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 827.15}",0.0,2023-08-31 00:00:00,0,2024-08-16 18:58:10
3398,288374533,3461.8,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3461.8}",0.0,2023-12-14 00:00:00,0,2024-08-16 18:58:16
3399,9913602,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 651.3}",-100.0,2024-02-29 10:22:22,0,2024-08-16 17:24:31
3400,19207938,1300.0,0,0.0,0,0,0,"{'open': 1300.0, 'high': 1300.0, 'low': 1300.0, 'close': 1525.15}",-14.762482378782419,2024-08-16 15:26:45,1475,2024-08-16 17:25:00
3401,282485253,2.1,0,0.0,0,0,0,"{'open': 10.0, 'high': 13.95, 'low': 1.6, 'close': 25.15}",-91.65009940357852,2024-08-16 15:29:24,6060,2024-08-16 18:58:06
3402,282107653,5027.8,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 5027.8}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:06
3403,11967234,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 37.45}",-100.0,2024-04-10 15:29:47,0,2024-08-16 17:24:45
3404,9330690,2.6,0,0.0,0,0,0,"{'open': 1.3, 'high': 2.9, 'low': 0.85, 'close': 2.85}",-8.771929824561402,2024-08-16 15:29:57,377750,2024-08-16 17:24:57
3405,222108677,216.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 216.2}",0.0,2023-11-23 00:00:00,0,2024-08-16 18:58:15
3406,222154501,2462.9,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2462.9}",0.0,2023-11-23 00:00:00,0,2024-08-16 18:58:11
3407,13599234,0.0,0,0.0,0,0,0,"{'open': 0.3, 'high': 0.3, 'low': 0.05, 'close': 605.85}",-100.0,2024-08-12 15:29:03,0,2024-08-16 17:24:37
3408,12048642,33.0,0,0.0,0,0,0,"{'open': 33.8, 'high': 43.95, 'low': 30.55, 'close': 67.6}",-51.18343195266272,2024-08-16 15:27:49,1980,2024-08-16 17:24:16
3409,9985538,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 655.85}",-100.0,2023-12-13 15:21:24,0,2024-08-16 17:25:02
3410,284036357,901.6,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 901.6}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:06
3411,221636357,18.35,0,0.0,0,0,0,"{'open': 23.75, 'high': 42.5, 'low': 7.25, 'close': 16.7}",9.880239520958098,2024-08-16 15:29:59,156270,2024-08-16 18:58:15
3412,10372098,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2602.4}",-100.0,2022-11-29 15:07:55,0,2024-08-16 17:24:23
3413,281699845,1984.55,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1984.55}",0.0,2023-09-07 00:00:00,0,2024-08-16 18:58:15
3414,283268869,3857.35,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3857.35}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:11
3415,222146565,1946.15,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1946.15}",0.0,2023-11-23 00:00:00,0,2024-08-16 18:58:13
3416,283200261,4799.95,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4799.95}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:06
3417,288325637,182.3,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 182.3}",0.0,2023-12-14 00:00:00,0,2024-08-16 18:58:13
3418,12315906,30.8,0,0.0,0,0,0,"{'open': 30.0, 'high': 38.1, 'low': 18.7, 'close': 22.8}",35.08771929824561,2024-08-16 15:29:45,40755,2024-08-16 17:24:14
3419,288398085,3284.25,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3284.25}",0.0,2023-12-14 00:00:00,0,2024-08-16 18:58:12
3420,217600773,7215.3,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 7215.3}",0.0,2024-02-15 00:00:00,0,2024-08-16 18:58:13
3421,221668357,4.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4.0}",0.0,2023-12-14 00:00:00,0,2024-08-16 18:58:12
3422,15670018,0.0,0,0.0,0,0,0,"{'open': 1.5, 'high': 1.5, 'low': 0.05, 'close': 1099.4}",-100.0,2024-04-25 14:40:05,0,2024-08-16 17:24:47
3423,216242181,30.25,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 30.25}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:09
3424,13046018,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2162.6}",-100.0,2024-07-23 15:29:55,0,2024-08-16 17:24:16
3425,10135554,0.0,0,0.0,0,0,0,"{'open': 0.15, 'high': 0.15, 'low': 0.05, 'close': 120.8}",-100.0,2023-05-25 13:36:29,0,2024-08-16 17:24:55
3426,288270597,56847.95,0,0.0,0,0,0,"{'open': 0.0, 'high': 56200.1, 'low': 56110.1, 'close': 56847.95}",0.0,2024-08-08 13:15:19,15,2024-08-16 18:58:09
3427,11250690,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1432.4}",-100.0,2024-08-01 13:32:45,0,2024-08-16 17:24:35
3428,281924101,858.65,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 858.65}",0.0,2023-09-07 00:00:00,0,2024-08-16 18:58:15
3429,12313602,1793.6,0,0.0,0,0,0,"{'open': 2322.7, 'high': 2322.7, 'low': 1664.4, 'close': 2357.2}",-23.909723400644832,2024-08-16 14:57:33,7740,2024-08-16 17:24:14
3430,227145733,26.4,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.1, 'low': 0.05, 'close': 26.4}",0.0,2024-02-01 00:00:00,290,2024-08-16 18:58:13
3431,12322818,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 819.25}",-100.0,2024-08-06 15:29:41,0,2024-08-16 17:24:18
3432,12045570,24.95,0,0.0,0,0,0,"{'open': 42.75, 'high': 42.95, 'low': 21.5, 'close': 47.8}",-47.803347280334734,2024-08-16 15:29:20,2985,2024-08-16 17:24:16
3433,283105797,3194.45,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3194.45}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:06
3434,12443650,425.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 425.0}",0.0,2024-08-12 15:13:14,200,2024-08-16 17:25:03
3435,10309890,259.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 259.2}",0.0,2024-08-13 14:34:21,15,2024-08-16 17:24:23
3436,288424709,3109.85,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3109.85}",0.0,2024-01-11 00:00:00,0,2024-08-16 18:58:16
3437,15575298,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 120.75}",-100.0,2024-05-30 09:42:58,0,2024-08-16 17:24:46
3438,17334786,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 180.1}",-100.0,2024-07-25 15:25:37,5900,2024-08-16 17:25:05
3439,9968898,7.5,0,0.0,0,0,0,"{'open': 7.5, 'high': 7.5, 'low': 7.5, 'close': 7.5}",0.0,2024-08-16 11:33:03,210,2024-08-16 17:24:14
3440,14952450,1579.0,0,0.0,0,0,0,"{'open': 1199.95, 'high': 1685.0, 'low': 964.5, 'close': 1002.55}",57.49837913321032,2024-08-16 15:29:55,122910,2024-08-16 17:24:12
3441,13722114,90.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 90.0}",0.0,2024-07-10 11:13:49,14200,2024-08-16 17:25:14
3442,222115333,179.1,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 179.1}",0.0,2023-11-23 00:00:00,0,2024-08-16 18:58:06
3443,10597890,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3422.7}",-100.0,2024-03-22 15:29:31,0,2024-08-16 17:24:24
3444,14946562,8.5,0,0.0,0,0,0,"{'open': 24.65, 'high': 24.65, 'low': 7.05, 'close': 30.25}",-71.90082644628099,2024-08-16 15:29:58,177075,2024-08-16 17:24:11
3445,12057346,79.1,0,0.0,0,0,0,"{'open': 117.95, 'high': 148.0, 'low': 72.8, 'close': 182.55}",-56.66940564228979,2024-08-16 15:29:36,11055,2024-08-16 17:24:16
3446,11215106,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 521.15}",-100.0,2024-08-05 15:29:52,0,2024-08-16 17:24:35
3447,282166277,1329.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1329.0}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:11
3448,11353346,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1249.05}",-100.0,2023-04-06 09:37:40,0,2024-08-16 17:24:33
3449,282893061,1631.95,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1631.95}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:10
3450,17413122,0.0,0,0.0,0,0,0,"{'open': 0.5, 'high': 6.3, 'low': 0.4, 'close': 0.65}",-100.0,2024-05-30 15:21:12,175000,2024-08-16 17:25:06
3451,15654658,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 933.4}",-100.0,2023-12-22 15:17:05,0,2024-08-16 17:24:47
3452,13270274,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 44.4}",-100.0,2023-12-19 15:29:59,0,2024-08-16 17:24:30
3453,18307842,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 436.15}",-100.0,2024-04-19 09:15:01,0,2024-08-16 17:24:44
3454,220482565,3627.7,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3627.7}",0.0,2023-12-14 00:00:00,0,2024-08-16 18:58:10
3455,221434373,14.05,0,0.0,0,0,0,"{'open': 13.05, 'high': 50.0, 'low': 5.55, 'close': 13.05}",7.662835249042145,2024-08-16 15:29:59,54000,2024-08-16 18:58:09
3456,11654146,1240.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1240.0}",0.0,2024-08-01 12:24:25,275,2024-08-16 17:25:00
3457,283940869,1251.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1251.2}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:13
3458,216557317,2101.7,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2101.7}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:13
3459,14978562,2.45,0,0.0,0,0,0,"{'open': 4.3, 'high': 4.55, 'low': 2.2, 'close': 4.2}",-41.666666666666664,2024-08-16 15:29:57,709695,2024-08-16 17:24:12
3460,216494341,2258.85,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2258.85}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:06
3461,10982146,10.95,0,0.0,0,0,0,"{'open': 26.75, 'high': 26.75, 'low': 10.95, 'close': 25.5}",-57.05882352941177,2024-08-16 15:21:33,12525,2024-08-16 17:24:14
3462,22248194,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 992.45}",-100.0,2021-08-18 14:06:54,0,2024-08-16 17:24:53
3463,10422274,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 52.25}",-100.0,2024-08-07 15:29:43,0,2024-08-16 17:25:03
3464,12853762,0.0,0,0.0,0,0,0,"{'open': 1600.0, 'high': 2033.9, 'low': 1532.2, 'close': 1090.55}",-100.0,2024-08-07 15:29:50,0,2024-08-16 17:25:04
3465,11180290,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 165.55}",-100.0,2024-08-05 15:29:59,0,2024-08-16 17:24:35
3466,221610245,0.4,0,0.0,0,0,0,"{'open': 2.45, 'high': 2.85, 'low': 0.4, 'close': 2.45}",-83.6734693877551,2024-08-16 15:29:35,13320,2024-08-16 18:58:10
3467,14238722,17.0,0,0.0,0,0,0,"{'open': 33.6, 'high': 33.6, 'low': 16.0, 'close': 77.9}",-78.17715019255456,2024-08-16 14:39:51,925,2024-08-16 17:24:31
3468,11282946,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 336.85}",-100.0,2024-08-13 15:29:54,1222200,2024-08-16 17:24:20
3469,15650050,0.0,0,0.0,0,0,0,"{'open': 0.05, 'high': 0.5, 'low': 0.05, 'close': 854.25}",-100.0,2023-11-30 15:28:58,0,2024-08-16 17:24:47
3470,13960450,410.0,0,0.0,0,0,0,"{'open': 550.05, 'high': 603.0, 'low': 399.6, 'close': 652.1}",-37.126207636865516,2024-08-16 15:29:55,56550,2024-08-16 17:25:08
3471,15588098,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 191.0}",-100.0,2024-04-08 12:25:37,0,2024-08-16 17:24:46
3472,12327170,2688.9,0,0.0,0,0,0,"{'open': 2928.0, 'high': 2979.3, 'low': 2688.9, 'close': 3365.3}",-20.099248209669273,2024-08-16 13:46:40,1635,2024-08-16 17:24:14
3473,13891842,245.7,0,0.0,0,0,0,"{'open': 337.55, 'high': 385.55, 'low': 245.7, 'close': 431.9}",-43.11183144246353,2024-08-16 15:29:30,18925,2024-08-16 17:25:08
3474,9848066,5.45,0,0.0,0,0,0,"{'open': 3.7, 'high': 5.5, 'low': 3.25, 'close': 3.95}",37.974683544303794,2024-08-16 15:29:58,25470,2024-08-16 17:24:13
3475,301065733,87.3,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 87.3}",0.0,2023-07-06 00:00:00,0,2024-08-16 18:58:13
3476,18238722,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 90.9}",-100.0,2024-04-23 15:01:09,0,2024-08-16 17:24:44
3477,14247426,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 62.15}",-100.0,2024-05-27 15:29:53,0,2024-08-16 17:24:31
3478,222009861,0.05,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 0.05}",0.0,2023-11-23 00:00:00,0,2024-08-16 18:58:10
3479,14028290,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 6435.95}",-100.0,2024-06-03 13:39:58,0,2024-08-16 17:24:28
3480,281805061,2906.9,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2906.9}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:12
3481,14334210,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 147.9}",-100.0,2024-02-19 15:23:30,0,2024-08-16 17:24:48
3482,222102277,1678.9,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1678.9}",0.0,2023-11-23 00:00:00,0,2024-08-16 18:58:13
3483,11236354,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 9.5}",-100.0,2024-06-13 15:29:50,0,2024-08-16 17:24:32
3484,12904706,75.95,0,0.0,0,0,0,"{'open': 120.0, 'high': 120.0, 'low': 73.85, 'close': 130.95}",-42.000763650248174,2024-08-16 15:29:46,151375,2024-08-16 17:25:07
3485,10328322,471.6,0,0.0,0,0,0,"{'open': 683.8, 'high': 713.05, 'low': 459.0, 'close': 746.3}",-36.808254053329755,2024-08-16 15:23:16,1065,2024-08-16 17:24:23
3486,10328834,500.0,0,0.0,0,0,0,"{'open': 703.05, 'high': 738.35, 'low': 480.95, 'close': 800.4}",-37.53123438280859,2024-08-16 15:26:39,4545,2024-08-16 17:24:23
3487,283240709,1784.4,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1784.4}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:13
3488,215632389,23.3,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 23.3}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:06
3489,15652610,0.0,0,0.0,0,0,0,"{'open': 0.1, 'high': 0.1, 'low': 0.05, 'close': 9846.0}",-100.0,2023-12-22 15:24:53,0,2024-08-16 17:24:28
3490,221481989,4823.15,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4823.15}",0.0,2023-11-16 00:00:00,0,2024-08-16 18:58:13
3491,216759301,6949.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 6949.0}",0.0,2024-02-15 00:00:00,0,2024-08-16 18:58:06
3492,216268549,1283.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1283.0}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:12
3493,14231298,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 725.1}",-100.0,2024-05-27 15:23:10,0,2024-08-16 17:24:31
3494,11743746,32.1,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 32.1}",0.0,2024-07-30 09:29:05,2700,2024-08-16 17:25:12
3495,17351938,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 575.05}",-100.0,2023-11-06 11:04:49,0,2024-08-16 17:25:14
3496,15152386,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 740.5}",-100.0,2024-01-25 13:49:12,0,2024-08-16 17:24:29
3497,11315970,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 527.15}",-100.0,2024-08-13 15:29:56,4230175,2024-08-16 17:24:21
3498,12343810,5.15,0,0.0,0,0,0,"{'open': 6.5, 'high': 6.5, 'low': 4.75, 'close': 7.2}",-28.472222222222218,2024-08-16 15:29:10,21765,2024-08-16 17:24:15
3499,15102210,0.7,0,0.0,0,0,0,"{'open': 1.0, 'high': 1.5, 'low': 0.55, 'close': 1.35}",-48.14814814814815,2024-08-16 15:29:51,27150,2024-08-16 17:24:28
3500,22274562,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1044.0}",-100.0,2023-05-25 15:16:57,0,2024-08-16 17:24:53
3501,10667778,0.0,0,0.0,0,0,0,"{'open': 0.15, 'high': 0.15, 'low': 0.05, 'close': 603.4}",-100.0,2024-07-04 15:25:01,0,2024-08-16 17:24:56
3502,12546818,355.05,0,0.0,0,0,0,"{'open': 450.0, 'high': 468.95, 'low': 349.1, 'close': 511.45}",-30.579724313227096,2024-08-16 15:26:54,15950,2024-08-16 17:25:10
3503,10403074,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2939.15}",-100.0,2024-01-11 15:29:45,0,2024-08-16 17:24:24
3504,11255810,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1638.3}",-100.0,2024-06-20 15:26:32,0,2024-08-16 17:24:35
3505,282516485,577.1,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 577.1}",0.0,2024-02-01 00:00:00,0,2024-08-16 18:58:06
3506,283800069,645.55,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 645.55}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:16
3507,16439298,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 10911.55}",-100.0,2023-08-31 13:25:38,0,2024-08-16 17:24:24
3508,15142914,42.0,0,0.0,0,0,0,"{'open': 32.15, 'high': 64.65, 'low': 10.9, 'close': 23.4}",79.4871794871795,2024-08-16 15:29:59,195775,2024-08-16 17:24:29
3509,284005125,82.55,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 82.55}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:16
3510,282869509,4165.95,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4165.95}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:15
3511,10739458,0.0,0,0.0,0,0,0,"{'open': 999.05, 'high': 1556.6, 'low': 914.25, 'close': 743.7}",-100.0,2024-03-13 15:29:20,0,2024-08-16 17:24:56
3512,283049733,2385.1,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2385.1}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:12
3513,288248325,2403.1,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2403.1}",0.0,2023-12-14 00:00:00,0,2024-08-16 18:58:06
3514,283937285,1445.3,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1445.3}",0.0,2024-02-08 00:00:00,0,2024-08-16 18:58:12
3515,14501890,3695.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3695.0}",0.0,2024-08-09 15:25:52,2600,2024-08-16 17:24:59
3516,227819269,2642.4,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2642.4}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:12
3517,216239365,2185.55,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 2185.55}",0.0,2024-02-15 00:00:00,0,2024-08-16 18:58:16
3518,282137093,4679.2,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4679.2}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:06
3519,10428418,0.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 74.45}",-100.0,2024-08-07 15:28:21,0,2024-08-16 17:25:03
3520,283783429,4199.85,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 4199.85}",0.0,2024-01-25 00:00:00,0,2024-08-16 18:58:11
3521,14247682,1965.0,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 1965.0}",0.0,2024-07-30 15:05:13,50,2024-08-16 17:24:31
3522,220812037,3668.6,0,0.0,0,0,0,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 3668.6}",0.0,2024-02-20 00:00:00,0,2024-08-16 18:58:10
